ed,ct_adams,ct_cuomo,ct_lander,ct_ramos,ct_blake,ct_prince,ct_stringer,ct_bartholomew,ct_writein,ct_tilson,ct_myrie,ct_mamdani,ct_total_votes,pct_mamdani,pct_cuomo,pct_lander,pct_adams,pct_stringer,pct_myrie,pct_ramos,pct_blake,pct_prince,pct_tilson,pct_bartholomew,pct_writein,tied,num_top_candidates,winner,winner_name_full,NTAName
77050,9,104,1,1,2,1,0,1,0,1,1,52,173,0.30057803468208094,0.6011560693641619,0.005780347,0.052023121,0,0.005780347,0.005780347,0.011560693641618497,0.005780347,0.005780347,0.005780347,0,no,1,cuomo,Andrew Cuomo,Concourse-Concourse Village
77051,8,64,9,0,2,0,2,0,0,0,0,57,142,0.4014084507042254,0.4507042253521127,0.063380282,0.056338028169014086,0.014084507042253521,0,0,0.014084507042253521,0,0,0,0,no,1,cuomo,Andrew Cuomo,Concourse-Concourse Village
77052,6,103,5,0,0,0,2,1,1,2,1,54,175,0.30857142857142855,0.5885714285714285,0.028571429,0.034285714,0.011428571428571429,0.005714286,0,0,0,0.011428571428571429,0.005714286,0.005714286,no,1,cuomo,Andrew Cuomo,Concourse-Concourse Village
77053,5,90,1,3,3,0,3,0,0,1,0,77,183,0.4207650273224044,0.4918032786885246,0.005464481,0.027322404,0.016393443,0,0.016393443,0.016393443,0,0.005464481,0,0,no,1,cuomo,Andrew Cuomo,Concourse-Concourse Village
78001,10,72,2,0,6,0,1,0,0,2,0,39,132,0.29545454545454547,0.5454545454545454,0.015151515151515152,0.075757576,0.007575758,0,0,0.045454545454545456,0,0.015151515151515152,0,0,no,1,cuomo,Andrew Cuomo,Tremont
78002,8,124,3,1,2,0,2,0,0,1,0,75,216,0.3472222222222222,0.5740740740740741,0.013888888888888888,0.037037037037037035,0.009259259,0,0.00462963,0.009259259,0,0.00462963,0,0,no,1,cuomo,Andrew Cuomo,Tremont
78003,7,95,2,0,2,0,2,2,0,0,2,31,143,0.21678321678321677,0.6643356643356644,0.013986013986013986,0.048951049,0.013986013986013986,0.013986013986013986,0,0.013986013986013986,0,0,0.013986013986013986,0,no,1,cuomo,Andrew Cuomo,Belmont
78004,3,78,1,0,1,1,2,0,0,0,1,31,118,0.2627118644067797,0.6610169491525424,0.008474576,0.025423728813559324,0.016949153,0.008474576,0,0.008474576,0.008474576,0,0,0,no,1,cuomo,Andrew Cuomo,Belmont
78005,1,50,2,1,0,0,2,0,0,0,0,45,101,0.44554455445544555,0.49504950495049505,0.019801980198019802,0.00990099,0.019801980198019802,0,0.00990099,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Belmont
78006,4,48,2,0,3,0,1,0,0,0,0,43,101,0.42574257425742573,0.4752475247524752,0.019801980198019802,0.039603960396039604,0.00990099,0,0,0.02970297,0,0,0,0,no,1,cuomo,Andrew Cuomo,Belmont
78007,6,84,4,1,2,0,3,2,0,0,0,42,144,0.2916666666666667,0.5833333333333334,0.027777777777777776,0.041666666666666664,0.020833333333333332,0,0.006944444,0.013888888888888888,0,0,0.013888888888888888,0,no,1,cuomo,Andrew Cuomo,Belmont
78008,4,39,3,1,0,0,1,0,0,0,0,61,109,0.5596330275229358,0.3577981651376147,0.027522935779816515,0.036697248,0.009174312,0,0.009174312,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Belmont
78009,6,34,4,0,1,0,1,0,1,1,0,92,140,0.6571428571428571,0.24285714285714285,0.028571429,0.042857143,0.007142857,0,0,0.007142857,0,0.007142857,0,0.007142857,no,1,mamdani,Zohran Mamdani,Belmont
78010,11,74,5,1,2,0,3,0,2,0,2,74,174,0.42528735632183906,0.42528735632183906,0.028735632183908046,0.063218391,0.017241379310344827,0.011494252873563218,0.005747126,0.011494252873563218,0,0,0,0.011494252873563218,yes,2,mamdani,Zohran Mamdani,Belmont
78011,4,32,7,1,1,0,0,0,0,0,1,74,120,0.6166666666666667,0.26666666666666666,0.058333333333333334,0.033333333,0,0.008333333,0.008333333,0.008333333,0,0,0,0,no,1,mamdani,Zohran Mamdani,Belmont
78012,8,53,4,0,0,0,0,0,0,0,1,36,102,0.35294117647058826,0.5196078431372549,0.039215686,0.078431373,0,0.009803922,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78013,7,117,1,3,0,0,0,0,0,0,0,34,162,0.20987654320987653,0.7222222222222222,0.00617284,0.043209876543209874,0,0,0.018518518518518517,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78014,7,83,4,0,1,0,2,0,0,0,0,45,142,0.31690140845070425,0.5845070422535211,0.028169014084507043,0.049295775,0.014084507042253521,0,0,0.007042254,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78015,1,11,0,0,0,0,0,0,0,0,0,14,26,0.5384615384615384,0.4230769230769231,0,0.038461538461538464,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Tremont
78016,4,60,0,1,0,0,2,0,1,0,1,23,92,0.25,0.6521739130434783,0,0.043478260869565216,0.021739130434782608,0.010869565217391304,0.010869565217391304,0,0,0,0,0.010869565217391304,no,1,cuomo,Andrew Cuomo,Belmont
78017,6,90,2,1,0,0,2,0,0,0,0,53,154,0.34415584415584416,0.5844155844155844,0.012987012987012988,0.038961039,0.012987012987012988,0,0.006493506,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Fordham Heights
78018,7,73,2,1,0,0,0,0,0,1,1,59,144,0.4097222222222222,0.5069444444444444,0.013888888888888888,0.048611111,0,0.006944444,0.006944444,0,0,0.006944444,0,0,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78019,6,71,4,3,2,0,1,0,0,0,1,52,140,0.37142857142857144,0.5071428571428571,0.028571429,0.042857143,0.007142857,0.007142857,0.021428571,0.014285714285714285,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78020,5,112,4,2,0,1,1,0,1,0,1,67,194,0.34536082474226804,0.5773195876288659,0.020618556701030927,0.025773196,0.005154639,0.005154639,0.010309278350515464,0,0.005154639,0,0,0.005154639,no,1,cuomo,Andrew Cuomo,Bedford Park
78021,3,65,7,1,0,0,1,0,0,0,1,59,137,0.4306569343065693,0.4744525547445255,0.051094890510948905,0.021897810218978103,0.00729927,0.00729927,0.00729927,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78022,3,85,1,1,3,0,1,0,0,0,1,78,173,0.4508670520231214,0.4913294797687861,0.005780347,0.017341040462427744,0.005780347,0.005780347,0.005780347,0.017341040462427744,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78023,7,66,3,0,2,0,4,1,0,0,0,83,166,0.5,0.39759036144578314,0.018072289156626505,0.042168675,0.024096385542168676,0,0,0.012048192771084338,0,0,0.006024096,0,no,1,mamdani,Zohran Mamdani,Bedford Park
78024,1,15,0,0,0,0,0,0,0,0,0,8,24,0.3333333333333333,0.625,0,0.041666666666666664,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Norwood
78025,10,121,11,0,2,0,2,1,0,0,0,79,226,0.3495575221238938,0.5353982300884956,0.048672566371681415,0.044247788,0.008849558,0,0,0.008849558,0,0,0.004424779,0,no,1,cuomo,Andrew Cuomo,Bronx Park
78026,2,61,7,3,2,0,2,0,0,0,0,50,127,0.3937007874015748,0.48031496062992124,0.05511811,0.015748031496062992,0.015748031496062992,0,0.023622047244094488,0.015748031496062992,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78027,5,79,8,1,1,1,3,2,1,0,0,93,194,0.4793814432989691,0.4072164948453608,0.041237113402061855,0.025773196,0.015463917525773196,0,0.005154639,0.005154639,0.005154639,0,0.010309278350515464,0.005154639,no,1,mamdani,Zohran Mamdani,Bedford Park
78028,6,115,6,3,3,0,2,0,0,1,2,130,268,0.48507462686567165,0.4291044776119403,0.022388059701492536,0.022388059701492536,0.007462687,0.007462687,0.011194029850746268,0.011194029850746268,0,0.003731343,0,0,no,1,mamdani,Zohran Mamdani,Bedford Park
78029,4,46,3,0,2,0,3,0,0,0,0,56,114,0.49122807017543857,0.40350877192982454,0.026315789,0.035087719,0.026315789,0,0,0.017543859649122806,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bedford Park
78030,10,81,9,0,1,0,1,2,0,1,1,87,193,0.45077720207253885,0.41968911917098445,0.046632124352331605,0.051813472,0.005181347,0.005181347,0,0.005181347,0,0.005181347,0.010362694300518135,0,no,1,mamdani,Zohran Mamdani,Bedford Park
78031,9,48,5,1,0,1,4,0,1,0,1,32,102,0.3137254901960784,0.47058823529411764,0.049019607843137254,0.088235294,0.039215686,0.009803922,0.009803922,0,0.009803922,0,0,0.009803922,no,1,cuomo,Andrew Cuomo,Bedford Park
78032,38,235,21,0,7,1,7,0,3,0,4,137,453,0.30242825607064017,0.5187637969094923,0.046357615894039736,0.08388521,0.015452539,0.008830022,0,0.015452539,0.002207506,0,0,0.006622517,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78033,6,87,3,2,0,0,2,0,0,3,2,57,162,0.35185185185185186,0.5370370370370371,0.018518518518518517,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.012345679012345678,0,0,0.018518518518518517,0,0,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78034,5,104,6,0,0,0,0,0,3,0,0,57,175,0.32571428571428573,0.5942857142857143,0.034285714,0.028571429,0,0,0,0,0,0,0,0.017142857142857144,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78035,4,83,3,3,0,0,0,0,1,0,0,74,168,0.44047619047619047,0.49404761904761907,0.017857142857142856,0.023809523809523808,0,0,0.017857142857142856,0,0,0,0,0.005952381,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78036,3,71,0,0,0,0,2,0,0,0,2,34,112,0.30357142857142855,0.6339285714285714,0,0.026785714285714284,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78037,4,101,7,6,2,1,4,1,0,0,1,49,176,0.2784090909090909,0.5738636363636364,0.039772727,0.022727272727272728,0.022727272727272728,0.005681818,0.034090909,0.011363636363636364,0.005681818,0,0.005681818,0,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78038,4,54,2,3,2,0,2,1,0,0,0,38,106,0.3584905660377358,0.5094339622641509,0.018867924528301886,0.037735849,0.018867924528301886,0,0.028301887,0.018867924528301886,0,0,0.009433962,0,no,1,cuomo,Andrew Cuomo,University Heights (North)-Fordham
78039,3,85,1,2,0,0,3,0,0,0,0,51,145,0.35172413793103446,0.5862068965517241,0.006896552,0.020689655172413793,0.020689655172413793,0,0.013793103448275862,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78040,5,63,2,0,0,0,5,0,0,0,0,43,118,0.3644067796610169,0.5338983050847458,0.016949153,0.042372881,0.042372881,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78041,2,81,2,3,1,0,4,1,0,1,1,53,149,0.35570469798657717,0.5436241610738255,0.013422818791946308,0.013422818791946308,0.026845637583892617,0.006711409,0.020134228187919462,0.006711409,0,0.006711409,0.006711409,0,no,1,cuomo,Andrew Cuomo,Bedford Park
78042,4,81,2,4,0,0,1,0,1,0,1,62,156,0.3974358974358974,0.5192307692307693,0.012820513,0.025641026,0.006410256,0.006410256,0.025641026,0,0,0,0,0.006410256,no,1,cuomo,Andrew Cuomo,Bedford Park
78043,3,92,2,2,2,0,3,1,0,0,1,81,187,0.43315508021390375,0.4919786096256685,0.010695187,0.016042780748663103,0.016042780748663103,0.005347594,0.010695187,0.010695187,0,0,0.005347594,0,no,1,cuomo,Andrew Cuomo,Kingsbridge Heights-Van Cortlandt Village
78044,4,128,2,4,2,1,3,1,1,0,0,88,234,0.37606837606837606,0.5470085470085471,0.008547009,0.017094017094017096,0.012820513,0,0.017094017094017096,0.008547009,0.004273504,0,0.004273504,0.004273504,no,1,cuomo,Andrew Cuomo,Kingsbridge Heights-Van Cortlandt Village
78045,5,74,7,2,2,0,2,0,0,0,1,80,173,0.4624277456647399,0.4277456647398844,0.040462428,0.028901734104046242,0.011560693641618497,0.005780347,0.011560693641618497,0.011560693641618497,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bedford Park
78046,3,67,0,1,0,0,1,1,1,0,2,50,126,0.3968253968253968,0.5317460317460317,0,0.023809523809523808,0.007936508,0.015873015873015872,0.007936508,0,0,0,0.007936508,0.007936508,no,1,cuomo,Andrew Cuomo,Kingsbridge Heights-Van Cortlandt Village
78047,4,70,2,0,0,0,3,1,0,0,0,55,135,0.4074074074074074,0.5185185185185185,0.014814814814814815,0.02962963,0.022222222222222223,0,0,0,0,0,0.007407407,0,no,1,cuomo,Andrew Cuomo,Kingsbridge Heights-Van Cortlandt Village
78049,13,83,10,7,2,2,5,0,0,0,2,79,203,0.3891625615763547,0.4088669950738916,0.049261084,0.064039409,0.024630541871921183,0.009852217,0.034482758620689655,0.009852217,0.009852217,0,0,0,no,1,cuomo,Andrew Cuomo,Allerton
79001,14,105,1,0,3,1,3,0,0,0,2,43,172,0.25,0.6104651162790697,0.005813953,0.081395349,0.01744186,0.011627906976744186,0,0.01744186,0.005813953,0,0,0,no,1,cuomo,Andrew Cuomo,Tremont
79002,2,9,0,0,2,0,0,0,0,0,0,3,16,0.1875,0.5625,0,0.125,0,0,0,0.125,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79003,12,83,0,0,1,0,0,3,0,0,0,48,147,0.32653061224489793,0.56462585,0,0.081632653,0,0,0,0.006802721,0,0,0.020408163,0,no,1,cuomo,Andrew Cuomo,Tremont
79004,6,45,0,1,2,0,1,0,0,1,1,25,82,0.3048780487804878,0.5487804878048781,0,0.073170732,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0,0.012195121951219513,0,0,no,1,cuomo,Andrew Cuomo,Tremont
79005,0,44,1,0,1,0,2,0,0,0,0,29,77,0.37662337662337664,0.5714285714285714,0.012987012987012988,0,0.025974025974025976,0,0,0.012987012987012988,0,0,0,0,no,1,cuomo,Andrew Cuomo,Tremont
79006,3,48,0,0,2,0,0,0,0,0,0,23,76,0.3026315789473684,0.631578947,0,0.039473684210526314,0,0,0,0.026315789,0,0,0,0,no,1,cuomo,Andrew Cuomo,Tremont
79007,2,48,1,1,5,0,0,0,0,0,0,30,87,0.3448275862068966,0.5517241379310345,0.011494252873563218,0.022988505747126436,0,0,0.011494252873563218,0.057471264,0,0,0,0,no,1,cuomo,Andrew Cuomo,Melrose
79008,2,55,1,2,0,0,0,0,0,1,0,30,91,0.32967032967032966,0.6043956043956044,0.010989011,0.021978022,0,0,0.021978022,0,0,0.010989011,0,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79009,3,38,0,0,1,0,0,1,0,0,0,14,57,0.24561403508771928,0.6666666666666666,0,0.052631579,0,0,0,0.017543859649122806,0,0,0.017543859649122806,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79010,4,70,0,0,0,0,0,2,0,0,0,45,121,0.371900826,0.5785123966942148,0,0.033057851,0,0,0,0,0,0,0.016528926,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79011,6,97,0,2,1,0,0,0,0,1,2,52,161,0.32298136645962733,0.6024844720496895,0,0.037267080745341616,0,0.012422360248447204,0.012422360248447204,0.00621118,0,0.00621118,0,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79012,8,74,1,0,5,0,0,0,1,1,1,48,139,0.34532374100719426,0.5323741007194245,0.007194245,0.057553957,0,0.007194245,0,0.035971223,0,0.007194245,0,0.007194245,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79013,3,69,0,1,3,0,2,0,0,0,0,49,127,0.3858267716535433,0.5433070866141733,0,0.023622047244094488,0.015748031496062992,0,0.007874016,0.023622047244094488,0,0,0,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79014,7,91,0,2,6,0,1,0,0,1,0,40,148,0.2702702702702703,0.6148648648648649,0,0.047297297,0.006756757,0,0.013513513513513514,0.040540541,0,0.006756757,0,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79015,6,78,1,1,3,0,2,1,0,0,1,64,157,0.40764331210191085,0.4968152866242038,0.006369427,0.038216561,0.012738853503184714,0.006369427,0.006369427,0.01910828,0,0,0.006369427,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79016,1,7,0,0,0,0,0,0,0,0,0,6,14,0.42857142857142855,0.5,0,0.071428571,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79017,11,70,0,2,4,0,0,0,1,0,0,22,110,0.2,0.6363636363636364,0,0.1,0,0,0.018181818,0.036363636,0,0,0,0.009090909,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79018,4,52,0,0,1,0,1,1,0,0,0,35,94,0.3723404255319149,0.5531914893617021,0,0.042553191,0.010638297872340425,0,0,0.010638297872340425,0,0,0.010638297872340425,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79019,6,44,0,0,2,0,1,0,0,0,1,11,65,0.16923076923076924,0.676923077,0,0.092307692,0.015384615384615385,0.015384615384615385,0,0.030769231,0,0,0,0,no,1,cuomo,Andrew Cuomo,Crotona Park East
79020,11,55,2,0,3,0,0,1,0,0,1,48,121,0.39669421487603307,0.45454545454545453,0.016528926,0.090909091,0,0.008264463,0,0.024793388429752067,0,0,0.008264463,0,no,1,cuomo,Andrew Cuomo,Morrisania
79021,6,33,0,0,1,1,3,1,3,0,0,33,81,0.4074074074074074,0.4074074074074074,0,0.074074074,0.037037037037037035,0,0,0.012345679012345678,0.012345679012345678,0,0.012345679012345678,0.037037037037037035,yes,2,mamdani,Zohran Mamdani,Crotona Park East
79022,11,88,2,2,3,0,0,0,0,0,0,52,158,0.3291139240506329,0.5569620253164557,0.012658227848101266,0.069620253,0,0,0.012658227848101266,0.018987342,0,0,0,0,no,1,cuomo,Andrew Cuomo,Crotona Park
79023,3,94,0,1,1,0,2,1,0,0,1,50,153,0.32679738562091504,0.6143790849673203,0,0.019607843,0.013071895424836602,0.006535948,0.006535948,0.006535948,0,0,0.006535948,0,no,1,cuomo,Andrew Cuomo,Crotona Park East
79024,5,75,3,2,8,1,1,0,0,0,0,32,127,0.25196850393700787,0.5905511811023622,0.023622047244094488,0.039370079,0.007874016,0,0.015748031496062992,0.062992126,0.007874016,0,0,0,no,1,cuomo,Andrew Cuomo,Crotona Park East
79025,1,50,1,0,0,0,1,0,1,0,1,24,79,0.3037974683544304,0.6329113924050633,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0,0,0,0,0,0.012658227848101266,no,1,cuomo,Andrew Cuomo,Crotona Park East
79026,3,31,0,1,1,0,0,0,0,0,0,31,67,0.4626865671641791,0.4626865671641791,0,0.044776119,0,0,0.014925373134328358,0.014925373134328358,0,0,0,0,yes,2,mamdani,Zohran Mamdani,Crotona Park East
79027,11,85,4,1,3,0,3,0,0,1,0,47,155,0.3032258064516129,0.5483870967741935,0.025806451612903226,0.070967742,0.019354839,0,0.006451613,0.019354839,0,0.006451613,0,0,no,1,cuomo,Andrew Cuomo,Crotona Park East
79028,7,98,2,0,3,0,2,2,0,0,0,64,178,0.3595505617977528,0.550561798,0.011235955056179775,0.039325843,0.011235955056179775,0,0,0.016853932584269662,0,0,0.011235955056179775,0,no,1,cuomo,Andrew Cuomo,Crotona Park East
79029,6,71,4,1,2,0,3,0,0,0,0,34,121,0.2809917355371901,0.5867768595041323,0.033057851,0.049586776859504134,0.024793388429752067,0,0.008264463,0.016528926,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79030,7,67,3,0,3,0,0,1,0,0,1,37,119,0.31092436974789917,0.5630252100840336,0.025210084033613446,0.058823529411764705,0,0.008403361,0,0.025210084033613446,0,0,0.008403361,0,no,1,cuomo,Andrew Cuomo,Morrisania
79031,6,65,1,0,4,0,2,0,0,0,0,23,101,0.22772277227722773,0.6435643564356436,0.00990099,0.059405941,0.019801980198019802,0,0,0.039603960396039604,0,0,0,0,no,1,cuomo,Andrew Cuomo,Longwood
79032,9,107,4,1,9,0,4,1,0,0,0,63,198,0.3181818181818182,0.5404040404040404,0.020202020202020204,0.045454545454545456,0.020202020202020204,0,0.005050505,0.045454545454545456,0,0,0.005050505,0,no,1,cuomo,Andrew Cuomo,Longwood
79033,6,39,3,1,1,0,1,0,0,0,1,31,83,0.37349397590361444,0.46987951807228917,0.036144578,0.072289157,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79034,3,5,1,0,0,0,0,0,0,0,0,15,24,0.625,0.20833333333333334,0.041666666666666664,0.125,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Morrisania
79035,6,82,3,2,8,0,1,0,0,1,1,42,146,0.2876712328767123,0.5616438356164384,0.020547945,0.04109589,0.006849315,0.006849315,0.01369863,0.054794521,0,0.006849315,0,0,no,1,cuomo,Andrew Cuomo,Claremont Village-Claremont (East)
79036,9,69,3,0,1,0,1,0,0,0,1,42,126,0.3333333333333333,0.5476190476190477,0.023809523809523808,0.071428571,0.007936508,0.007936508,0,0.007936508,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79037,14,108,3,1,5,0,2,0,0,0,1,43,177,0.24293785310734464,0.6101694915254238,0.016949153,0.079096045,0.011299435028248588,0.005649718,0.005649718,0.028248588,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79038,6,85,3,3,3,0,1,0,1,1,2,22,127,0.1732283464566929,0.6692913385826772,0.023622047244094488,0.047244094488188976,0.007874016,0.015748031496062992,0.023622047244094488,0.023622047244094488,0,0.007874016,0,0.007874016,no,1,cuomo,Andrew Cuomo,Morrisania
79039,5,71,0,2,4,0,0,0,0,0,0,32,114,0.2807017543859649,0.6228070175438597,0,0.043859649122807015,0,0,0.017543859649122806,0.035087719,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79040,16,160,3,1,8,0,3,1,0,0,0,42,234,0.1794871794871795,0.6837606837606838,0.012820513,0.068376068,0.012820513,0,0.004273504,0.034188034,0,0,0.004273504,0,no,1,cuomo,Andrew Cuomo,Morrisania
79041,6,69,1,2,3,0,1,1,0,0,1,29,113,0.25663716814159293,0.6106194690265486,0.008849558,0.053097345,0.008849558,0.008849558,0.017699115044247787,0.026548673,0,0,0.008849558,0,no,1,cuomo,Andrew Cuomo,Morrisania
79042,6,58,2,1,2,0,0,0,0,0,0,45,114,0.39473684210526316,0.5087719298245614,0.017543859649122806,0.052631579,0,0,0.00877193,0.017543859649122806,0,0,0,0,no,1,cuomo,Andrew Cuomo,Concourse-Concourse Village
79043,9,85,1,1,7,0,0,1,0,0,3,87,194,0.4484536082474227,0.4381443298969072,0.005154639,0.046391753,0,0.015463917525773196,0.005154639,0.036082474,0,0,0.005154639,0,no,1,mamdani,Zohran Mamdani,Morrisania
79044,5,48,0,0,2,0,2,0,0,0,0,48,105,0.45714285714285713,0.45714285714285713,0,0.047619047619047616,0.019047619,0,0,0.019047619,0,0,0,0,yes,2,mamdani,Zohran Mamdani,Morrisania
79045,15,78,4,1,9,0,3,0,0,0,1,58,169,0.3431952662721893,0.46153846153846156,0.023668639053254437,0.088757396,0.017751479,0.00591716,0.00591716,0.053254438,0,0,0,0,no,1,cuomo,Andrew Cuomo,Morrisania
79046,16,93,0,2,4,0,1,1,0,1,1,63,182,0.34615384615384615,0.510989011,0,0.087912088,0.005494505,0.005494505,0.010989011,0.021978022,0,0.005494505,0.005494505,0,no,1,cuomo,Andrew Cuomo,Melrose
79047,11,107,3,3,5,0,4,1,0,1,2,98,235,0.41702127659574467,0.4553191489361702,0.012765957,0.046808511,0.017021277,0.008510638,0.012765957,0.021276596,0,0.004255319,0.004255319,0,no,1,cuomo,Andrew Cuomo,Melrose
79048,1,15,0,0,0,0,0,0,0,0,0,10,26,0.38461538461538464,0.5769230769230769,0,0.038461538461538464,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Longwood
79049,3,54,0,1,0,0,1,0,0,0,0,58,117,0.49572649572649574,0.46153846153846156,0,0.025641026,0.008547009,0,0.008547009,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Melrose
79050,5,103,2,3,2,0,0,1,0,0,0,48,164,0.2926829268292683,0.6280487804878049,0.012195121951219513,0.030487805,0,0,0.018292682926829267,0.012195121951219513,0,0,0.006097561,0,no,1,cuomo,Andrew Cuomo,Melrose
79051,8,102,1,3,3,1,2,0,0,1,0,40,161,0.2484472049689441,0.6335403726708074,0.00621118,0.049689440993788817,0.012422360248447204,0,0.018633540372670808,0.018633540372670808,0.00621118,0.00621118,0,0,no,1,cuomo,Andrew Cuomo,Melrose
